NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
541900,"Other Professional, Scientific, and Technical Services",15-1141,Database Administrators,detailed,640,13,0.1,~,41.25,"85,790",2.8,20.54,28.9,41.34,53.58,61.07,"42,720","60,100","85,990","111,440","127,030",,,2014
541900,"Other Professional, Scientific, and Technical Services",15-2011,Actuaries,detailed,240,38.1,0.04,~,43.97,"91,450",5.4,29.79,35.02,42.08,53.05,66.19,"61,960","72,830","87,530","110,350","137,670",,,2014
541900,"Other Professional, Scientific, and Technical Services",15-2031,Operations Research Analysts,detailed,650,16.1,0.1,~,44.58,"92,730",11.1,19.62,26.44,36.91,50.87,73.39,"40,800","54,990","76,780","105,820","152,640",,,2014
541900,"Other Professional, Scientific, and Technical Services",15-2041,Statisticians,detailed,550,13.8,0.09,~,34.06,"70,850",6.6,11.61,22.88,32.88,43.58,56.97,"24,140","47,580","68,390","90,640","118,490",,,2014
551100,Management of Companies and Enterprises,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"10,610",2.2,0.48,7,32.52,"67,650",0.8,19.11,23.44,30.36,39.36,49.97,"39,750","48,750","63,150","81,860","103,930",,,2014
551100,Management of Companies and Enterprises,13-1161,Market Research Analysts and Marketing Specialists,detailed,"42,500",2.7,1.93,15,36.03,"74,930",0.9,19.19,24.74,33.38,45.03,58.01,"39,920","51,460","69,420","93,660","120,660",,,2014
551100,Management of Companies and Enterprises,13-2031,Budget Analysts,detailed,"4,070",5.2,0.18,3,37.78,"78,590",1.3,23.09,28.99,36.62,45.27,55.54,"48,020","60,300","76,170","94,160","115,520",,,2014
551100,Management of Companies and Enterprises,13-2041,Credit Analysts,detailed,"10,950",4.5,0.5,4,37.46,"77,910",2.4,19.8,24.37,32.92,44.96,62.36,"41,180","50,690","68,470","93,510","129,710",,,2014
551100,Management of Companies and Enterprises,13-2051,Financial Analysts,detailed,"38,300",2.7,1.74,10,40.52,"84,280",1,23.93,29.39,37.05,46.94,60.8,"49,770","61,130","77,070","97,630","126,470",,,2014
551100,Management of Companies and Enterprises,15-1121,Computer Systems Analysts,detailed,"47,900",2.5,2.17,8,41.97,"87,310",0.7,25.59,32.21,40.75,50.24,59.88,"53,230","67,000","84,760","104,510","124,540",,,2014
551100,Management of Companies and Enterprises,15-1122,Information Security Analysts,detailed,"6,340",3.6,0.29,3,42.51,"88,420",1.1,24.27,31.59,41.21,52.16,63.41,"50,480","65,700","85,720","108,500","131,900",,,2014
551100,Management of Companies and Enterprises,15-1141,Database Administrators,detailed,"8,730",3.6,0.4,5,41.72,"86,780",0.8,23.26,31.39,42.26,52.43,59.83,"48,390","65,280","87,910","109,060","124,440",,,2014
551100,Management of Companies and Enterprises,15-2011,Actuaries,detailed,"2,160",14.4,0.1,~,47.71,"99,230",1.7,28.85,33.79,43.09,57.25,74.43,"60,010","70,280","89,630","119,080","154,820",,,2014
551100,Management of Companies and Enterprises,15-2031,Operations Research Analysts,detailed,"8,240",6.2,0.37,2,40.34,"83,910",1.9,22.9,28.93,37.68,48.92,62.36,"47,630","60,180","78,380","101,750","129,710",,,2014
551100,Management of Companies and Enterprises,15-2041,Statisticians,detailed,"1,270",8.2,0.06,1,44.17,"91,870",3.5,24.66,31.72,41.48,54.33,67.85,"51,290","65,970","86,270","113,000","141,140",,,2014
561100,Office Administrative Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"1,440",11.5,0.32,2,31.46,"65,450",4.9,17.17,22.42,29.66,39.73,47.31,"35,720","46,630","61,690","82,640","98,400",,,2014
561100,Office Administrative Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,"4,760",5.4,1.06,5,30.26,"62,950",1.5,16.31,20.74,27.67,36.67,49.2,"33,920","43,150","57,550","76,280","102,330",,,2014
561100,Office Administrative Services,13-2031,Budget Analysts,detailed,270,14.2,0.06,~,36.43,"75,780",2.5,24.04,29.25,35.14,43.47,52.48,"50,000","60,840","73,100","90,410","109,160",,,2014
561100,Office Administrative Services,13-2041,Credit Analysts,detailed,150,12.8,0.03,~,32.21,"67,000",4.5,19.57,22.31,29.48,37.48,50.83,"40,710","46,410","61,320","77,970","105,740",,,2014
561100,Office Administrative Services,13-2051,Financial Analysts,detailed,"2,400",9.5,0.53,2,39.34,"81,830",2.7,22.19,28.34,36.17,45.95,58.81,"46,150","58,940","75,240","95,570","122,320",,,2014
561100,Office Administrative Services,15-1121,Computer Systems Analysts,detailed,"4,220",5.9,0.94,2,40.14,"83,490",1.5,23.3,29.75,39.25,48.54,58.63,"48,470","61,870","81,650","100,970","121,960",,,2014
561100,Office Administrative Services,15-1122,Information Security Analysts,detailed,940,15,0.21,1,40.59,"84,440",2.4,22.38,27.97,39.07,51.76,62.33,"46,550","58,180","81,260","107,650","129,640",,,2014
561100,Office Administrative Services,15-1141,Database Administrators,detailed,"1,340",5.6,0.3,2,38.27,"79,600",1.9,19.82,26.39,36.91,49.04,58.44,"41,220","54,890","76,770","102,010","121,550",,,2014
561100,Office Administrative Services,15-2011,Actuaries,detailed,70,47.2,0.02,~,51.04,"106,170",5.5,28.91,33.67,51.03,69.02,81.75,"60,120","70,040","106,140","143,570","170,050",,,2014
561100,Office Administrative Services,15-2031,Operations Research Analysts,detailed,"1,160",12.4,0.26,~,31.82,"66,180",4.7,15.55,21.8,30.05,40.51,51.31,"32,330","45,340","62,510","84,260","106,720",,,2014
561100,Office Administrative Services,15-2041,Statisticians,detailed,80,15,0.02,~,38.78,"80,650",6.7,21.93,27.25,35.26,50.74,60.12,"45,610","56,690","73,340","105,530","125,060",,,2014
561200,Facilities Support Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,22.4,0.04,1,27.12,"56,400",5,19.48,22.04,26,29.66,37.37,"40,510","45,840","54,070","61,700","77,730",,,2014
561200,Facilities Support Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,110,12.7,0.08,2,27.07,"56,300",4.6,15.63,19.75,25.46,33.6,42.29,"32,510","41,080","52,970","69,880","87,970",,,2014
561200,Facilities Support Services,13-2051,Financial Analysts,detailed,100,24.7,0.07,1,33.91,"70,540",6,24.79,27.21,31.41,36.28,44.47,"51,570","56,600","65,330","75,460","92,510",,,2014
561200,Facilities Support Services,15-1121,Computer Systems Analysts,detailed,220,13.4,0.16,2,37.74,"78,490",3.5,23.41,29.98,36.8,43.76,52.52,"48,700","62,370","76,540","91,020","109,240",,,2014
561200,Facilities Support Services,15-1122,Information Security Analysts,detailed,70,17.5,0.05,1,34.91,"72,600",4.5,21.67,26.73,34.41,41.87,46.12,"45,070","55,610","71,560","87,090","95,920",,,2014
561200,Facilities Support Services,15-1141,Database Administrators,detailed,80,14.6,0.06,1,34.2,"71,130",4.4,20.2,26.97,33.41,41.25,51.02,"42,020","56,090","69,490","85,800","106,120",,,2014
561300,Employment Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"2,780",14.9,0.08,1,30.08,"62,570",3.3,18.44,21.86,27.68,37.02,45.69,"38,360","45,480","57,570","76,990","95,040",,,2014
561300,Employment Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,"5,460",3.9,0.16,4,27.98,"58,200",1.5,15.15,18.35,24.78,34.38,46.42,"31,500","38,170","51,540","71,510","96,560",,,2014
561300,Employment Services,13-2031,Budget Analysts,detailed,370,14.2,0.01,~,35.24,"73,290",3.3,20.57,26.45,33.11,42.5,54.75,"42,790","55,010","68,870","88,400","113,870",,,2014
561300,Employment Services,13-2041,Credit Analysts,detailed,260,13.8,0.01,~,33.6,"69,880",4.2,16.82,21.43,31.63,40.98,54.88,"34,980","44,570","65,780","85,230","114,140",,,2014
561300,Employment Services,13-2051,Financial Analysts,detailed,"1,910",6.9,0.06,1,39.14,"81,420",2.4,22.06,27.09,35.22,46.49,59.02,"45,890","56,340","73,250","96,700","122,760",,,2014
561300,Employment Services,15-1121,Computer Systems Analysts,detailed,"15,590",4.6,0.45,3,42.81,"89,040",2.2,23.11,30.27,40.18,52.39,66.72,"48,070","62,960","83,580","108,970","138,780",,,2014
561300,Employment Services,15-1122,Information Security Analysts,detailed,"1,530",12.8,0.04,1,48.92,"101,760",5,25.4,34.93,47.13,65.01,74.71,"52,830","72,660","98,040","135,230","155,400",,,2014
561300,Employment Services,15-1141,Database Administrators,detailed,"2,840",4.4,0.08,2,39.95,"83,100",1.6,19.84,26.98,38.84,51.14,62.9,"41,270","56,110","80,790","106,370","130,820",,,2014
561300,Employment Services,15-2031,Operations Research Analysts,detailed,570,13.4,0.02,~,39.16,"81,440",2.8,20.69,28.42,38.44,48.35,60.16,"43,040","59,110","79,950","100,570","125,140",,,2014
561300,Employment Services,15-2041,Statisticians,detailed,190,22.6,0.01,~,46.68,"97,090",4.8,24.9,36.25,44.92,57.15,68.76,"51,790","75,410","93,440","118,860","143,010",,,2014
561400,Business Support Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,280,12.4,0.03,~,27.66,"57,540",2.8,16.89,20.45,25.77,33.23,43.24,"35,130","42,530","53,600","69,120","89,940",,,2014
561400,Business Support Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,290",9.2,0.37,4,31.33,"65,170",7.9,14.72,19.69,27.12,36.95,48.9,"30,620","40,960","56,420","76,850","101,720",,,2014
561400,Business Support Services,13-2031,Budget Analysts,detailed,50,28.8,0.01,~,40.4,"84,020",5.5,22.64,26.08,33.03,61.31,68.56,"47,100","54,240","68,710","127,520","142,600",,,2014
561400,Business Support Services,13-2041,Credit Analysts,detailed,"1,240",16.7,0.14,~,34.25,"71,240",6.8,19.13,22.31,29.44,37.86,54.89,"39,800","46,400","61,240","78,740","114,170",,,2014
561400,Business Support Services,13-2051,Financial Analysts,detailed,"1,040",6.4,0.12,~,31.78,"66,100",2.8,18.61,22,28.33,37.85,48.82,"38,700","45,760","58,930","78,730","101,540",,,2014
561400,Business Support Services,15-1121,Computer Systems Analysts,detailed,"2,390",8.1,0.27,2,35.89,"74,650",1.6,20.54,26.42,33.91,43.6,55.61,"42,730","54,950","70,540","90,680","115,660",,,2014
561400,Business Support Services,15-1122,Information Security Analysts,detailed,300,7,0.03,~,35.11,"73,030",2.5,19.67,25.13,32.42,43.5,54.15,"40,920","52,260","67,440","90,470","112,630",,,2014
561400,Business Support Services,15-1141,Database Administrators,detailed,"1,340",7.1,0.15,1,35.54,"73,920",2.3,19.75,25.05,34.06,45.42,55.33,"41,070","52,100","70,850","94,480","115,080",,,2014
561400,Business Support Services,15-2031,Operations Research Analysts,detailed,400,6.3,0.04,~,31.24,"64,970",2.2,18.28,24.11,29.06,38.28,46.31,"38,020","50,160","60,450","79,620","96,330",,,2014
561400,Business Support Services,15-2041,Statisticians,detailed,30,15.3,0,~,28.63,"59,550",8.8,19.73,21.76,26.19,34.81,43.17,"41,040","45,270","54,480","72,410","89,790",,,2014
561500,Travel Arrangement and Reservation Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,100,19,0.05,~,30.2,"62,820",3.5,19.3,22.5,27.86,35.92,47.93,"40,140","46,800","57,950","74,710","99,690",,,2014
561500,Travel Arrangement and Reservation Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,070",6.4,1.57,5,28.3,"58,860",1.9,15.7,19.65,26.15,34.5,44.74,"32,650","40,880","54,380","71,760","93,060",,,2014
561500,Travel Arrangement and Reservation Services,13-2031,Budget Analysts,detailed,30,28.3,0.02,~,37.63,"78,270",9.7,24.66,27.85,36.45,45.17,54.84,"51,300","57,920","75,810","93,950","114,060",,,2014
561500,Travel Arrangement and Reservation Services,13-2051,Financial Analysts,detailed,210,14.1,0.11,~,35.56,"73,960",4.5,23.49,27.21,33.77,41.81,49.79,"48,850","56,590","70,240","86,960","103,560",,,2014
561500,Travel Arrangement and Reservation Services,15-1121,Computer Systems Analysts,detailed,780,15.5,0.4,1,38.31,"79,680",5.8,19.77,25.94,34.96,46.12,59.55,"41,120","53,960","72,720","95,930","123,870",,,2014
561500,Travel Arrangement and Reservation Services,15-1122,Information Security Analysts,detailed,90,19.8,0.05,~,42.89,"89,210",3.7,25.94,36.68,43.34,51.57,58.96,"53,950","76,290","90,160","107,260","122,640",,,2014
561500,Travel Arrangement and Reservation Services,15-1141,Database Administrators,detailed,330,9.4,0.17,1,37.3,"77,580",3.8,18.08,25.21,36.96,48.67,57.77,"37,600","52,440","76,880","101,230","120,160",,,2014
561600,Investigation and Security Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,170,42.2,0.02,~,32.74,"68,110",11.6,18.12,24.09,33.83,42.63,46.34,"37,680","50,110","70,360","88,670","96,390",,,2014
561600,Investigation and Security Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,850,24.7,0.1,2,29.76,"61,910",3.6,16.34,21.66,30.71,36,42.9,"33,980","45,040","63,870","74,870","89,230",,,2014
561600,Investigation and Security Services,15-1121,Computer Systems Analysts,detailed,240,13.4,0.03,~,36.89,"76,730",4.2,20.02,27.03,36.02,44.58,56.45,"41,650","56,220","74,910","92,720","117,410",,,2014
561600,Investigation and Security Services,15-1122,Information Security Analysts,detailed,440,28.3,0.05,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,,2014
561600,Investigation and Security Services,15-1141,Database Administrators,detailed,100,23.6,0.01,~,36.55,"76,020",3.8,18.91,23.31,35.34,46.81,58.24,"39,320","48,490","73,510","97,350","121,140",,,2014
561700,Services to Buildings and Dwellings,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,38.7,0,~,28.51,"59,290",4.5,20.2,23.6,27.84,32.53,40.08,"42,020","49,090","57,900","67,670","83,360",,,2014
561700,Services to Buildings and Dwellings,13-1161,Market Research Analysts and Marketing Specialists,detailed,810,12.3,0.04,~,26.37,"54,850",3.4,15.14,18.04,23.68,31.95,38.94,"31,500","37,510","49,250","66,460","81,000",,,2014
561700,Services to Buildings and Dwellings,13-2051,Financial Analysts,detailed,70,41.9,0,~,32,"66,550",3.2,23.96,26.86,31.41,35.76,40.99,"49,840","55,870","65,330","74,390","85,270",,,2014
561700,Services to Buildings and Dwellings,15-1141,Database Administrators,detailed,30,27,0,~,34.3,"71,350",8.6,22.99,25.83,31,40.53,54.78,"47,810","53,720","64,480","84,310","113,940",,,2014
561900,Other Support Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60,21.7,0.02,~,29.09,"60,520",5.5,16.02,20.19,25.31,34.74,49.33,"33,320","41,990","52,640","72,260","102,610",,,2014
561900,Other Support Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,430",14.6,0.82,4,27.75,"57,730",3.4,15.24,17.95,25.17,34.18,45.91,"31,700","37,330","52,350","71,080","95,490",,,2014
561900,Other Support Services,13-2031,Budget Analysts,detailed,50,37.3,0.02,~,35.1,"73,000",4.8,24.29,27.24,33.3,41.88,50.19,"50,530","56,660","69,270","87,110","104,400",,,2014
561900,Other Support Services,13-2051,Financial Analysts,detailed,110,20,0.04,~,43.04,"89,530",6.5,22.7,29.52,36.17,46.44,71.04,"47,210","61,410","75,230","96,590","147,750",,,2014
561900,Other Support Services,15-1121,Computer Systems Analysts,detailed,**,**,**,1,40.58,"84,410",2.4,24.61,31.93,39.91,48.43,57.41,"51,190","66,420","83,010","100,730","119,400",,,2014
561900,Other Support Services,15-1122,Information Security Analysts,detailed,230,29.3,0.08,~,36.46,"75,830",8.5,15.81,21.72,35.16,48.34,60.13,"32,890","45,190","73,120","100,550","125,070",,,2014
561900,Other Support Services,15-1141,Database Administrators,detailed,260,8.4,0.09,1,35.44,"73,720",3.2,19.38,24.9,34.05,44.37,55.61,"40,310","51,790","70,820","92,290","115,660",,,2014
561900,Other Support Services,15-2031,Operations Research Analysts,detailed,130,18.5,0.04,~,37.25,"77,470",3.3,20.53,28.39,36.96,44.83,55.02,"42,700","59,040","76,880","93,240","114,450",,,2014
561900,Other Support Services,15-2041,Statisticians,detailed,50,23.9,0.02,~,39.61,"82,380",2.6,24.96,29.66,40.26,48.83,57.49,"51,930","61,700","83,730","101,570","119,570",,,2014
562100,Waste Collection,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,20.2,0.03,~,30.5,"63,440",6.6,17.03,21.97,29.45,35.59,44.66,"35,410","45,700","61,250","74,020","92,900",,,2014
562100,Waste Collection,13-1161,Market Research Analysts and Marketing Specialists,detailed,70,23.2,0.05,~,30.23,"62,880",5.3,18.85,24.51,28.3,33.77,44.56,"39,210","50,990","58,870","70,250","92,680",,,2014
562100,Waste Collection,13-2051,Financial Analysts,detailed,50,48.8,0.03,~,35.26,"73,350",10.4,24.44,26.23,29.21,43.52,57.93,"50,830","54,550","60,750","90,520","120,500",,,2014
562200,Waste Treatment and Disposal,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,25.6,0.05,1,33.71,"70,120",5,21.17,25.71,32.98,40.82,46.99,"44,040","53,480","68,610","84,910","97,740",,,2014
562200,Waste Treatment and Disposal,13-1161,Market Research Analysts and Marketing Specialists,detailed,120,28.1,0.12,2,31.46,"65,440",4.4,19.77,23.05,29.8,39.11,46.16,"41,130","47,940","61,980","81,340","96,020",,,2014
562200,Waste Treatment and Disposal,13-2051,Financial Analysts,detailed,90,27,0.1,1,37.98,"79,010",4.4,23.93,29.32,36.57,45.79,55.92,"49,770","61,000","76,060","95,240","116,320",,,2014
562200,Waste Treatment and Disposal,15-1121,Computer Systems Analysts,detailed,70,19.2,0.08,1,42.87,"89,170",2.3,28.66,36.01,43.26,51,57.43,"59,610","74,900","89,980","106,090","119,460",,,2014
562900,Remediation and Other Waste Management Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,17.3,0.03,~,32.15,"66,860",6.5,16.25,22.37,29.11,40.68,53.6,"33,790","46,520","60,560","84,610","111,490",,,2014
562900,Remediation and Other Waste Management Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,190,23.6,0.14,1,28.13,"58,500",11,15.24,17.54,22.92,38.13,51.94,"31,690","36,490","47,670","79,320","108,030",,,2014
562900,Remediation and Other Waste Management Services,15-1121,Computer Systems Analysts,detailed,**,**,**,~,45.87,"95,400",7.7,31.11,39.15,49.09,54.52,57.81,"64,710","81,440","102,110","113,410","120,250",,,2014
611100,Elementary and Secondary Schools,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"1,760",4.3,0.02,1,27.34,"56,880",1.4,17.67,21.04,26.13,32.96,39.73,"36,760","43,770","54,350","68,560","82,630",,,2014
611100,Elementary and Secondary Schools,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,030",13.1,0.01,1,27.96,"58,160",2.9,16.52,21.23,27.52,34.19,40.68,"34,370","44,170","57,250","71,110","84,600",,,2014
611100,Elementary and Secondary Schools,13-2031,Budget Analysts,detailed,"1,900",4.3,0.02,1,31.76,"66,050",1.2,19.96,24.46,30.37,38.71,45.64,"41,510","50,880","63,170","80,520","94,930",,,2014
611100,Elementary and Secondary Schools,13-2041,Credit Analysts,detailed,80,49.8,0,~,*,*,*,*,*,*,*,*,*,*,*,*,*,,,2014
611100,Elementary and Secondary Schools,13-2051,Financial Analysts,detailed,220,5,0,~,33.48,"69,640",2.4,21.31,26.08,31.92,37.92,45.9,"44,330","54,250","66,400","78,870","95,460",,,2014
611100,Elementary and Secondary Schools,15-1121,Computer Systems Analysts,detailed,"2,620",5.7,0.03,1,34.72,"72,230",2.5,21.89,26.56,32.95,40.65,47.46,"45,530","55,250","68,530","84,540","98,720",,,2014
611100,Elementary and Secondary Schools,15-1122,Information Security Analysts,detailed,230,7.5,0,~,33.64,"69,970",2.3,20.58,25.35,32.57,41.4,49.34,"42,810","52,730","67,740","86,110","102,620",,,2014
611100,Elementary and Secondary Schools,15-1141,Database Administrators,detailed,"4,400",2.8,0.05,4,31.48,"65,480",1,18.33,22.89,30,37.6,46.8,"38,120","47,620","62,400","78,210","97,340",,,2014
611100,Elementary and Secondary Schools,15-2031,Operations Research Analysts,detailed,430,16.5,0.01,~,33.26,"69,180",4.8,19.2,24.84,31.86,39.12,50.86,"39,940","51,660","66,280","81,360","105,800",,,2014
611100,Elementary and Secondary Schools,15-2041,Statisticians,detailed,110,21.2,0,~,31.2,"64,900",1.5,22.72,26.63,31.2,36.13,40.98,"47,260","55,390","64,900","75,150","85,240",,,2014
611200,Junior Colleges,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,500,5.1,0.06,8,28.25,"58,760",1.1,18.09,22.28,27.16,33.73,41.07,"37,620","46,340","56,490","70,150","85,420",,,2014
611200,Junior Colleges,13-1161,Market Research Analysts and Marketing Specialists,detailed,690,5.5,0.09,12,26.19,"54,470",1.8,15.25,18.83,24.71,32.09,39.35,"31,730","39,170","51,400","66,750","81,850",,,2014
611200,Junior Colleges,13-2031,Budget Analysts,detailed,550,5.3,0.07,11,32.37,"67,320",1.6,20.53,24.99,31.09,38.67,46.1,"42,700","51,970","64,660","80,440","95,880",,,2014
611200,Junior Colleges,13-2051,Financial Analysts,detailed,120,10.9,0.02,2,32.92,"68,470",3.2,20.29,25,32,37.39,44.41,"42,200","52,010","66,550","77,760","92,370",,,2014
611200,Junior Colleges,15-1121,Computer Systems Analysts,detailed,"1,260",5,0.17,11,32.73,"68,080",1.5,20.74,25.88,32.28,38.31,46.02,"43,140","53,820","67,140","79,680","95,730",,,2014
611200,Junior Colleges,15-1122,Information Security Analysts,detailed,220,11.5,0.03,4,32.52,"67,650",2.1,19.22,24.57,30.6,39.36,50.54,"39,980","51,110","63,660","81,860","105,120",,,2014
611200,Junior Colleges,15-1141,Database Administrators,detailed,770,5.5,0.1,15,31.28,"65,060",1.7,18.24,22.59,29.74,37.91,48.16,"37,940","46,990","61,850","78,840","100,170",,,2014
611200,Junior Colleges,15-2031,Operations Research Analysts,detailed,190,10.2,0.02,2,29.58,"61,530",2.3,18.54,21.85,27.48,35.37,45.02,"38,560","45,440","57,150","73,570","93,650",,,2014
611200,Junior Colleges,15-2041,Statisticians,detailed,80,10.1,0.01,2,28.48,"59,230",3.8,17.59,21.36,26.3,34.17,46.03,"36,590","44,430","54,710","71,080","95,750",,,2014
611300,"Colleges, Universities, and Professional Schools",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"2,270",3.5,0.08,10,28.84,"59,980",1,18.57,21.82,27.17,34.31,42.94,"38,620","45,390","56,520","71,360","89,320",,,2014
611300,"Colleges, Universities, and Professional Schools",13-1161,Market Research Analysts and Marketing Specialists,detailed,"5,210",2.2,0.18,15,26.59,"55,310",0.8,16.14,19.93,25.09,31.83,39.36,"33,570","41,450","52,180","66,210","81,870",,,2014
611300,"Colleges, Universities, and Professional Schools",13-2031,Budget Analysts,detailed,"4,890",2.4,0.17,12,30.58,"63,610",1,19.84,23.71,28.81,36.3,44.84,"41,260","49,310","59,920","75,510","93,260",,,2014
611300,"Colleges, Universities, and Professional Schools",13-2041,Credit Analysts,detailed,70,4.5,0,1,26.69,"55,520",1.9,19.66,21.63,24.94,29.28,35.69,"40,890","44,990","51,880","60,890","74,230",,,2014
611300,"Colleges, Universities, and Professional Schools",13-2051,Financial Analysts,detailed,"3,320",2.4,0.11,6,35.17,"73,160",1.1,23.17,27.18,33.26,41.14,50.82,"48,180","56,540","69,180","85,570","105,710",,,2014
611300,"Colleges, Universities, and Professional Schools",15-1121,Computer Systems Analysts,detailed,"12,320",4.4,0.42,12,35.54,"73,920",1.4,23.53,27.77,34.42,42.57,49.79,"48,930","57,750","71,590","88,550","103,560",,,2014
611300,"Colleges, Universities, and Professional Schools",15-1122,Information Security Analysts,detailed,"1,730",5,0.06,6,38.46,"79,990",1.9,22.41,27.98,36.89,46.13,58.97,"46,620","58,190","76,740","95,940","122,670",,,2014
611300,"Colleges, Universities, and Professional Schools",15-1141,Database Administrators,detailed,"5,230",2,0.18,17,33.87,"70,450",0.9,20.45,25.66,32.55,41.64,50.5,"42,530","53,380","67,700","86,600","105,040",,,2014
611300,"Colleges, Universities, and Professional Schools",15-2031,Operations Research Analysts,detailed,"2,710",3,0.09,4,27.21,"56,600",2.9,16.16,19.71,24.71,33.04,42.16,"33,610","40,990","51,400","68,720","87,700",,,2014
611300,"Colleges, Universities, and Professional Schools",15-2041,Statisticians,detailed,"2,020",4.2,0.07,4,34.5,"71,750",1.7,20.97,26.02,32.86,41.49,52.19,"43,620","54,120","68,350","86,290","108,550",,,2014
611400,Business Schools and Computer and Management Training,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,30,16.6,0.04,~,32.92,"68,470",10.1,16.78,21.12,31.13,43.97,51.47,"34,900","43,920","64,750","91,450","107,060",,,2014
611400,Business Schools and Computer and Management Training,13-1161,Market Research Analysts and Marketing Specialists,detailed,820,6.4,1.13,5,27.81,"57,850",2.1,14.9,19.87,26.39,34.94,43.84,"31,000","41,340","54,880","72,670","91,180",,,2014
611400,Business Schools and Computer and Management Training,13-2031,Budget Analysts,detailed,40,35.7,0.06,~,26.54,"55,210",6.4,19.42,20.83,23.19,32.24,40.41,"40,390","43,340","48,240","67,060","84,060",,,2014
611400,Business Schools and Computer and Management Training,13-2051,Financial Analysts,detailed,**,**,**,1,39.93,"83,060",3.8,27.12,36.96,42.32,45.95,48.31,"56,410","76,870","88,020","95,580","100,490",,,2014
611400,Business Schools and Computer and Management Training,15-1121,Computer Systems Analysts,detailed,440,18.8,0.61,1,38.87,"80,840",2.4,25.3,30.83,37.61,45.09,55.85,"52,630","64,130","78,220","93,780","116,160",,,2014
611400,Business Schools and Computer and Management Training,15-1122,Information Security Analysts,detailed,30,47.6,0.04,~,40.5,"84,230",11,21.04,27.58,42.02,54.48,58.82,"43,760","57,370","87,410","113,320","122,350",,,2014
611400,Business Schools and Computer and Management Training,15-1141,Database Administrators,detailed,100,14.3,0.13,1,32.54,"67,690",4.9,18.22,24.35,29.74,36.96,50.47,"37,910","50,650","61,860","76,890","104,990",,,2014
611500,Technical and Trade Schools,13-1161,Market Research Analysts and Marketing Specialists,detailed,470,11.6,0.31,2,27.2,"56,580",3.6,14.04,18.44,24.34,33.85,43.67,"29,200","38,360","50,620","70,420","90,830",,,2014
611500,Technical and Trade Schools,13-2031,Budget Analysts,detailed,**,**,**,~,24.72,"51,410",3.9,15.17,17.75,22.89,30.75,37.19,"31,540","36,920","47,620","63,950","77,350",,,2014
611500,Technical and Trade Schools,13-2051,Financial Analysts,detailed,30,19.9,0.02,~,29.77,"61,910",3.4,21.7,26.06,30.95,34.78,37.09,"45,130","54,210","64,370","72,350","77,140",,,2014
611500,Technical and Trade Schools,15-1121,Computer Systems Analysts,detailed,150,10.6,0.1,1,36.07,"75,020",5.3,18.58,25.75,35.03,45.15,56.26,"38,640","53,550","72,870","93,910","117,030",,,2014
611500,Technical and Trade Schools,15-1122,Information Security Analysts,detailed,**,**,**,~,43.46,"90,390",4.4,31.45,34.68,43.25,53.75,58.26,"65,410","72,140","89,970","111,800","121,190",,,2014
611500,Technical and Trade Schools,15-1141,Database Administrators,detailed,100,34.8,0.07,1,26.79,"55,720",4.8,17.03,21.45,25.81,30.45,37.75,"35,430","44,610","53,690","63,330","78,510",,,2014
611600,Other Schools and Instruction,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,270",12.2,0.34,2,23.45,"48,780",3.8,11.91,15.55,21.92,28.54,35.67,"24,780","32,350","45,600","59,360","74,200",,,2014
